2026-04-29T02:35:18.254Z,worker_id=32864,session_id=sess_mojg00o5_32864,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430092584-fvj53f.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430092584-fvj53f.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:18.255Z,worker_id=32864,session_id=sess_mojg00o5_32864,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430092585-16x1ap.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430092585-16x1ap.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:18.256Z,worker_id=32864,session_id=sess_mojg00o5_32864,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430092587-oj6rqy.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430092587-oj6rqy.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:49.634Z,worker_id=12380,session_id=sess_mojg0ovr_12380,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430123498-6zibvq.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430123498-6zibvq.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:49.636Z,worker_id=12380,session_id=sess_mojg0ovr_12380,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430123500-hgrfzs.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430123500-hgrfzs.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:49.638Z,worker_id=12380,session_id=sess_mojg0ovr_12380,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430123502-crp0kf.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430123502-crp0kf.json",reason="SIGNATURE_INVALID"
2026-04-29T02:35:49.640Z,worker_id=12380,session_id=sess_mojg0ovr_12380,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430123504-ajxonc.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430123504-ajxonc.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:20.535Z,worker_id=68356,session_id=sess_mojg1cq7_68356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430154142-kuafel.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430154142-kuafel.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:20.537Z,worker_id=68356,session_id=sess_mojg1cq7_68356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430154143-3djx4r.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430154143-3djx4r.json",reason="SIGNATURE_INVALID"
2026-04-29T02:36:20.538Z,worker_id=68356,session_id=sess_mojg1cq7_68356,from_path="S:\SwarmMind\lanes\swarmmind\inbox\nack-nack-1777430154144-9lf3gr.json",to_path="S:\SwarmMind\lanes\swarmmind\inbox\blocked\nack-nack-1777430154144-9lf3gr.json",reason="SIGNATURE_INVALID"
